occurences,year,artist
923,2000,Hooverphonic
912,2000,Alice Deejay
894,2000,Nevermore
871,2000,Huey Lewis & The News
857,2000,Sade
855,2000,Enigma
838,2000,The Mighty Mighty Bosstones
837,2000,Cocteau Twins
836,2000,H\u00e9roes del Silencio
833,2000,Dilated Peoples
822,2000,Shpongle
821,2000,John Coltrane
813,2000,James Chance & The Contortions
789,2000,Fingathing
778,2000,Clint Mansell
773,2000,Hacienda
751,2000,Eels
701,2000,Clinic
701,2000,Tyler Hilton
687,2000,Orgy
679,2000,Cannibal Corpse
675,2000,Korn
657,2000,James Taylor
645,2000,The Cinematic Orchestra
640,2000,Laurent Garnier
598,2000,dead prez
592,2000,Robbie Williams
584,2000,Stevie Wonder
576,2000,Mouse on Mars
565,2000,The Haunted
563,2000,*NSYNC
558,2000,HammerFall
543,2000,Godsmack
532,2000,Common
511,2000,ESG
507,2000,Sister Hazel
506,2000,Erykah Badu
501,2000,Limp Bizkit
491,2000,Nine Days
489,2000,Green Day
480,2000,Dynamite Deluxe
477,2000,Black Label Society
463,2000,Mr. Scruff
459,2000,Ulver
453,2000,Lamb of God
451,2000,a-ha
439,2000,The Berzerker
421,2000,Mirah
416,2000,Cursive
400,2000,Tracy Chapman
390,2000,Red Snapper
387,2000,Big D And The Kids Table
377,2000,The Dandy Warhols
370,2000,Saturnus
359,2000,Eyehategod
354,2000,Crazy Town
352,2000,The Avalanches
349,2000,Black Box
312,2000,Therion
310,2000,Tim McGraw
301,2000,Death Cab for Cutie
295,2000,Broadcast
288,2000,Bone Thugs-N-Harmony
283,2000,Papa Roach
278,2000,Cro-Mags
278,2000,Ed Rush & Optical
264,2000,Soilwork
262,2000,St\u00e9phane Pompougnac
260,2000,Al Di Meola
255,2000,Kent
244,2000,Supershine
241,2000,Beanfield
236,2000,Bad Religion
233,2000,Guano Apes
230,2000,Juno Reactor
227,2000,Heaven Shall Burn
225,2000,Doe Maar
221,2000,Roni Size
217,2000,Ludacris
216,2000,Susumu Yokota
215,2000,The (International) Noise Conspiracy
213,2000,Dark Tranquillity
213,2000,Steve Earle
210,2000,The Sisters of Mercy
208,2000,Cusco
206,2000,Mindless Self Indulgence
205,2000,Ben Harper
203,2000,The Juliana Theory
202,2000,Apoptygma Berzerk
199,2000,Billy Bragg & Wilco
196,2000,Roger Sanchez
195,2000,Scott Walker
194,2000,Queen Adreena
192,2000,Da Lata
190,2000,Mandalay
180,2000,Sopor Aeternus & The Ensemble of Shadows
175,2000,Darude
175,2000,Spice Girls
172,2000,Pantera
172,2000,Tastexperience
169,2000,Stratovarius
168,2000,Lemon Jelly
166,2000,Soulfly
163,2000,Chris Vrenna
162,2000,Mot\u00f6rhead
158,2000,Bodyjar
151,2000,Deltron 3030
150,2000,Mel Torm\u00e9
149,2000,Blue States
148,2000,Ayub Ogada
146,2000,The Ark
144,2000,Braid
144,2000,Tahiti 80
141,2000,Lou Reed
139,2000,Testament
134,2000,The Gathering
133,2000,Hagalaz' Runedance
126,2000,Hexstatic
126,2000,Oasis
125,2000,Howie Day
124,2000,Millencolin
120,2000,Carpathian Forest
119,2000,Rub\u00e9n Gonz\u00e1lez
118,2000,An\u00fana
117,2000,Sonic Youth
115,2000,Goatsnake
115,2000,Hey
114,2000,Primal Scream
112,2000,Bloodbath
108,2000,Midtown
108,2000,Moby
107,2000,Ali Farka Tour\u00e9
107,2000,U2
103,2000,Die Form
102,2000,Borknagar
101,2000,Delerium
98,2000,Melt-Banana
95,2000,The Flying Burrito Brothers
93,2000,Sevendust
87,2000,Thyrfing
86,2000,10 Ft. Ganja Plant
86,2000,Charon
83,2000,DeVotchKa
83,2000,Destr\u00f6yer 666
83,2000,Lambchop
81,2000,Madonna
79,2000,Adriana Calcanhotto
78,2000,Dying Fetus
77,2000,Good Charlotte
76,2000,Chicane
76,2000,Theatre of Tragedy
75,2000,Ace of Base
75,2000,Christina Aguilera
73,2000,Altan
72,2000,Fatboy Slim
72,2000,Morbid Angel
72,2000,Sportfreunde Stiller
71,2000,The Hellacopters
68,2000,Diva Destruction
68,2000,Mates of State
65,2000,The Wallflowers
63,2000,Vader
62,2000,Concord Dawn
62,2000,Macy Gray
61,2000,Barrington Levy
61,2000,Martika
61,2000,Ramones
60,2000,Los Cafres
60,2000,To\/Die\/For
58,2000,Nile
56,2000,The Weakerthans
54,2000,Mekka
48,2000,Paul van Dyk
47,2000,The Cure
47,2000,The Residents
46,2000,Macabre
46,2000,The Clientele
45,2000,Diary of Dreams
45,2000,Jack Off Jill
45,2000,My Dying Bride
45,2000,Origin
44,2000,Rokia Traor\u00e9
43,2000,Omara Portuondo
40,2000,Cattle Decapitation
40,2000,The White Stripes
40,2000,Vas
39,2000,Johnny Cash
38,2000,Sentenced
36,2000,D\u017cem
36,2000,Guster
35,2000,Queens of the Stone Age
34,2000,Recoil
33,2000,Behemoth
33,2000,The Isley Brothers
31,2000,LTJ Bukem
31,2000,Mojave 3
29,2000,Infected Mushroom
29,2000,Pennywise
28,2000,Orange Goblin
27,2000,Black Uhuru
27,2000,Femi Kuti
26,2000,Amorphis
26,2000,Transatlantic
26,2000,\u8b5a\u76fe
25,2000,Flogging Molly
24,2000,Kevin Johansen
24,2000,Madredeus
24,2000,Matthew Sweet
24,2000,Mickey 3D
23,2000,Gipsy Kings
23,2000,Keren Ann
23,2000,Sticky Fingaz
22,2000,Sting
21,2000,The Union Underground
20,2000,Carpenters
20,2000,Download
20,2000,Electric Wizard
20,2000,Photek
20,2000,Suicide Commando
19,2000,Clannad
18,2000,Agnelli & Nelson
18,2000,Harold Budd
18,2000,Quasimoto
18,2000,The 69 Eyes
17,2000,L\u00e9o Delibes
16,2000,Caribou
16,2000,Max Graham
16,2000,One Minute Silence
15,2000,Dargaard
14,2000,Beseech
14,2000,Newsboys
14,2000,Pere Ubu
13,2000,Biosphere
13,2000,Joni Mitchell
13,2000,Kittie
12,2000,Bob Dylan
12,2000,Catch 22
12,2000,Elton John
12,2000,Rufus
10,2000,AC\/DC
10,2000,AFI
10,2000,System 7
9,2000,SR-71
8,2000,Morrissey
8,2000,Red Lorry Yellow Lorry
7,2000,\u041b\u0435\u043d\u0438\u043d\u0433\u0440\u0430\u0434
6,2000,Incubus
6,2000,Matchbox Twenty
6,2000,Midnight Star
5,2000,Creedence Clearwater Revival
5,2000,Kamelot
5,2000,Less Than Jake
4,2000,Medi\u00e6val B\u00e6bes
3,2000,Cryptopsy
3,2000,Haggard
3,2000,Lenny Kravitz
3,2000,Phil Vassar
3,2000,Pig Destroyer
3,2000,Stiff Little Fingers
3,2000,The Beatles
3,2000,Tina Cousins
3,2000,Wyclef Jean
2,2000,Thunderball
1,2000,Aaron Tippin
1,2000,Bright Eyes
1,2000,Lynyrd Skynyrd
1,2000,Plazma
1,2000,Silentium
1,2000,Spin Doctors
1,2000,Tegan and Sara
1,2000,The Jackson 5
1,2000,Travis
76893,1999,The Verve
59668,1999,Dr. Dre
51608,1999,Eminem
28687,1999,Nine Inch Nails
27460,1999,Chevelle
12635,1999,Coldplay
10764,1999,Blur
9623,1999,Foo Fighters
8988,1999,Toby Keith
8319,1999,Opeth
7137,1999,Incubus
6902,1999,Genesis
6814,1999,blink-182
6760,1999,Chris Cornell
6755,1999,Liquid Tension Experiment
6348,1999,Dido
5474,1999,Mos Def
5217,1999,Grandaddy
4953,1999,Nevermore
4884,1999,Bright Eyes
4783,1999,Guster
4756,1999,In Flames
4071,1999,Beastie Boys
4028,1999,Jimmy Eat World
3884,1999,Muse
3838,1999,Bloodhound Gang
3646,1999,Orishas
3475,1999,ATB
2880,1999,Insane Clown Posse
2842,1999,Marc Anthony
2573,1999,Choking Victim
2531,1999,Cher
2505,1999,The Dismemberment Plan
2470,1999,Red Hot Chili Peppers
2441,1999,Moby
2360,1999,Pinback
2306,1999,Mr. Oizo
2271,1999,The Get Up Kids
2225,1999,Air
2225,1999,Penguin Cafe Orchestra
2153,1999,Basement Jaxx
2100,1999,Travis
2006,1999,The Rapture
1997,1999,Primus
1948,1999,Wilco
1882,1999,Blue Man Group
1854,1999,Metallica
1813,1999,Danny Elfman
1812,1999,311
1811,1999,Blackalicious
1794,1999,Rammstein
1785,1999,Underworld
1782,1999,Gang Starr
1782,1999,MF DOOM
1761,1999,Amon Amarth
1647,1999,Fiona Apple
1624,1999,Alice in Chains
1621,1999,The Cranberries
1608,1999,Peace Orchestra
1568,1999,Mr. Scruff
1557,1999,Saves the Day
1550,1999,Sneaker Pimps
1504,1999,The Chemical Brothers
1437,1999,The Faint
1401,1999,Groove Armada
1353,1999,Aimee Mann
1290,1999,The Divine Comedy
1255,1999,Fenix TX
1191,1999,Tricky
1182,1999,Ben Folds Five
1182,1999,Finntroll
1177,1999,Beck
1154,1999,Montgomery Gentry
1142,1999,Powerman 5000
1139,1999,Mot\u00f6rhead
1111,1999,At the Drive-In
1102,1999,...And You Will Know Us by the Trail of Dead
1092,1999,Happy Mondays
1076,1999,Lila Downs
1056,1999,Live
1044,1999,Leena Conquest
1042,1999,Steppenwolf
1030,1999,Everything But the Girl
1014,1999,Blue \u00d6yster Cult
1007,1999,Children of Bodom
1000,1999,Lamb
994,1999,Tom Waits
972,1999,Devin Townsend
944,1999,Smash Mouth
922,1999,Suicidal Tendencies
902,1999,Misfits
859,1999,Gaelic Storm
857,1999,Molotov
808,1999,Leftfield
802,1999,Ibrahim Ferrer
757,1999,\Weird Al\ Yankovic
755,1999,dEUS
705,1999,Our Lady Peace
705,1999,Silverchair
680,1999,Poison the Well
679,1999,The Gathering
673,1999,Captain Beefheart & His Magic Band
665,1999,Cannibal Corpse
663,1999,Big Bud
655,1999,Nickelback
651,1999,Ursula 1000
642,1999,Swans
629,1999,Pavement
625,1999,Tiger Army
610,1999,Ace of Base
609,1999,Mogwai
605,1999,Carlos Vives
593,1999,Steel Pulse
582,1999,Mirwais
566,1999,The Specials
562,1999,Atari Teenage Riot
556,1999,Methods Of Mayhem
552,1999,Lene Marlin
552,1999,The Skatalites
551,1999,Janusz Olejniczak
549,1999,Rage Against the Machine
545,1999,Santana
541,1999,Estatic Fear
541,1999,Kent
538,1999,Hypocrisy
536,1999,Free
524,1999,Creed
499,1999,Beanfield
495,1999,Death in Vegas
484,1999,Kula Shaker
482,1999,Filter
453,1999,Machine Head
449,1999,Mushroomhead
433,1999,Cymande
433,1999,The Herbaliser
413,1999,Brendan Perry
402,1999,Katatonia
402,1999,O Rappa
387,1999,M\u00f6tley Cr\u00fce
381,1999,My Dying Bride
376,1999,Astral Projection
371,1999,The Dillinger Escape Plan
357,1999,Texas
345,1999,Breakbeat Era
344,1999,AFI
344,1999,American Football
338,1999,Les Rythmes Digitales
338,1999,Slipknot
336,1999,Behemoth
328,1999,Rin\u00f4\u00e7\u00e9r\u00f4se
327,1999,Buckcherry
327,1999,Jill Tracy
318,1999,Emil\u00edana Torrini
314,1999,Wolfsheim
312,1999,Tanzwut
311,1999,Tiamat
309,1999,The Ataris
307,1999,Dope
306,1999,Moonspell
301,1999,Anathema
300,1999,Adiemus
300,1999,Raimundos
299,1999,Afro Celt Sound System
290,1999,The Cr\u00fcxshadows
284,1999,Cradle of Filth
282,1999,Stereolab
277,1999,The Bangles
274,1999,The Aquabats
266,1999,Sting
259,1999,Acid King
258,1999,Gipsy Kings
250,1999,Fila Brazillia
250,1999,Zazie
246,1999,Waldeck
245,1999,The Slackers
240,1999,October Tide
231,1999,Control Denied
225,1999,Ian Brown
221,1999,Static-X
219,1999,Aromabar
219,1999,Clannad
216,1999,Emperor
215,1999,Joe Strummer and the Mescaleros
206,1999,Lemongrass
203,1999,Donna Summer
196,1999,Orbital
195,1999,Converge
195,1999,Edguy
192,1999,Nitin Sawhney
190,1999,Black Label Society
185,1999,Faces
184,1999,Do Make Say Think
181,1999,Red House Painters
173,1999,Chico Buarque
172,1999,Bush
170,1999,The Beta Band
165,1999,The White Stripes
160,1999,Mayhem
157,1999,Funki Porcini
156,1999,Public Image Ltd.
154,1999,Common Rider
154,1999,Cornelius
148,1999,Marduk
146,1999,Mike Ness
146,1999,Stevie Wonder
145,1999,GG Allin
142,1999,Sheila Chandra
132,1999,Hardknox
127,1999,Dark Tranquillity
123,1999,Days of the New
119,1999,Plaid
114,1999,Estopa
106,1999,Clan of Xymox
106,1999,Stone Temple Pilots
105,1999,Satyricon
104,1999,\u00b5-Ziq
102,1999,The Magnetic Fields
92,1999,Edwin McCain
89,1999,Aphex Twin
88,1999,Type O Negative
87,1999,Macy Gray
85,1999,Squarepusher
84,1999,Low
79,1999,Yanni
78,1999,Das Ich
78,1999,Le Tigre
75,1999,Kreator
68,1999,Diary of Dreams
67,1999,Ben Harper
67,1999,Brant Bjork
66,1999,Burzum
65,1999,Another Level
64,1999,Kevin Kern
64,1999,Mortiis
62,1999,Govi
60,1999,B.B. King
60,1999,Deviot
59,1999,Joe Cocker
58,1999,Thursday
53,1999,Dntel
52,1999,Dream Theater
52,1999,Sunny Day Real Estate
49,1999,St\u00e9phane Pompougnac
48,1999,Amorphis
47,1999,Clear View
47,1999,Lit
46,1999,Blondie
46,1999,VNV Nation
44,1999,Lacuna Coil
43,1999,Deep Purple
43,1999,Limp Bizkit
43,1999,Switchblade Symphony
40,1999,Janis Joplin
38,1999,Orange Goblin
37,1999,Yes
36,1999,Bl\u00fcmchen
36,1999,St. Germain
34,1999,Blackmore's Night
33,1999,Bob Marley & The Wailers
33,1999,Drexciya
33,1999,Thyrfing
32,1999,Buckethead
32,1999,Dave Matthews Band
30,1999,Blutengel
30,1999,Hepcat
30,1999,Overkill
30,1999,South Park
29,1999,The Roots
28,1999,12th Planet
28,1999,David Sylvian
27,1999,Pain of Salvation
26,1999,Boubacar Traor\u00e9
25,1999,Collective Soul
23,1999,The Kinks
23,1999,United Future Organization
20,1999,A Tribe Called Quest
20,1999,Pentagram
20,1999,Sasha
18,1999,Paradise Lost
17,1999,Big Brother & The Holding Company
17,1999,The Flaming Lips
16,1999,DJ Rap
16,1999,Medi\u00e6val B\u00e6bes
15,1999,Dixie Chicks
14,1999,Mesh
13,1999,The Go-Go's
12,1999,Brad Paisley
12,1999,John Paul Jones
12,1999,Nocturnal Rites
8,1999,Agoraphobic Nosebleed
7,1999,Prelude
6,1999,Bal-Sagoth
6,1999,Joni Mitchell
6,1999,Porcupine Tree
6,1999,Six Feet Under
6,1999,The Zombies
5,1999,Eric Clapton
5,1999,Michel Polnareff
5,1999,Nightmares on Wax
5,1999,Teena Marie
4,1999,Black Tambourine
4,1999,Dropkick Murphys
4,1999,Jacob Miller
4,1999,Kayah i Bregovi\u0107
4,1999,Korn
4,1999,Today Is The Day
4,1999,Wibutee
3,1999,CUBISMO GRAFICO
3,1999,David Bowie
3,1999,E-Rotic
3,1999,Velvet Acid Christ
2,1999,ABBA
2,1999,Bob Dylan
2,1999,Jamiroquai
2,1999,Macbeth
2,1999,Piano Magic
2,1999,Samael
2,1999,Sofa Surfers
2,1999,The Mavericks
2,1999,Toad The Wet Sprocket
1,1999,Covenant
1,1999,Pennywise
1,1999,Pet Shop Boys
1,1999,Queen
20602,1998,Massive Attack
12113,1998,Elliott Smith
11332,1998,Neutral Milk Hotel
8082,1998,Metallica
7651,1998,Bo Kaspers Orkester
6946,1998,Liquid Tension Experiment
5966,1998,PJ Harvey
5376,1998,Yann Tiersen
5297,1998,Moloko
5204,1998,Dixie Chicks
5126,1998,Billy Bragg & Wilco
4523,1998,Rob Zombie
4476,1998,Black Star
4466,1998,HammerFall
3814,1998,Morcheeba
3807,1998,Marilyn Manson
3621,1998,Pulp
3617,1998,Propellerheads
3264,1998,Refused
3039,1998,Lagwagon
3003,1998,Less Than Jake
2834,1998,Gary Allan
2791,1998,Shpongle
2452,1998,blink-182
2419,1998,Phil Collins
2357,1998,George Michael
2334,1998,Beastie Boys
2326,1998,Pearl Jam
2166,1998,Garbage
2134,1998,New Radicals
1947,1998,Big Punisher
1940,1998,Symphony X
1858,1998,At the Drive-In
1798,1998,Cat Power
1650,1998,Placebo
1616,1998,Alkaline Trio
1581,1998,Hole
1578,1998,Thievery Corporation
1567,1998,Depeche Mode
1550,1998,Primus
1523,1998,System of a Down
1498,1998,Jimi Hendrix
1457,1998,OutKast
1418,1998,Pet Shop Boys
1417,1998,MC Solaar
1391,1998,Devin Townsend
1373,1998,DMX
1352,1998,Cake
1319,1998,Jamiroquai
1251,1998,Trevor Rabin
1233,1998,Saga
1221,1998,Nightwish
1062,1998,Tom Waits
1045,1998,Jonny Lang
1023,1998,Israel Vibration
1019,1998,Moonspell
1007,1998,Eels
995,1998,4hero
976,1998,Entombed
968,1998,Catch 22
961,1998,Soilwork
935,1998,The Cardigans
902,1998,Badmarsh & Shri
892,1998,Les Nubians
876,1998,Arch Enemy
876,1998,Goldfinger
858,1998,Radiohead
826,1998,Jazzanova
818,1998,Cap'n Jazz
816,1998,Godsmack
812,1998,Faithless
787,1998,Soul Coughing
764,1998,Phish
748,1998,Legi\u00e3o Urbana
744,1998,UNKLE
682,1998,Eva Cassidy
679,1998,Chris Rea
677,1998,Jets to Brazil
670,1998,Dimmu Borgir
666,1998,The Vandals
646,1998,Thyrfing
629,1998,Buckethead
603,1998,Ray Lynch
594,1998,Stabbing Westward
582,1998,Lucinda Williams
581,1998,Iron Maiden
561,1998,Bolt Thrower
556,1998,311
553,1998,Ayreon
550,1998,The Offspring
524,1998,Fatboy Slim
519,1998,Carcass
519,1998,Five Iron Frenzy
515,1998,Hevia
499,1998,Consumed
493,1998,Clannad
466,1998,Ska-P
455,1998,Jarabe de Palo
436,1998,Calexico
426,1998,Air
414,1998,Turbonegro
409,1998,The Living End
384,1998,The Beta Band
382,1998,The Gathering
381,1998,Mercury Rev
374,1998,Sentenced
369,1998,Bikini Kill
368,1998,Amon Tobin
365,1998,Eagle-Eye Cherry
363,1998,Rouge Rouge
358,1998,The Dillinger Escape Plan
357,1998,Edguy
352,1998,Boom Boom Satellites
347,1998,Os Mutantes
335,1998,Bis
333,1998,Anathema
321,1998,David Gray
311,1998,Cannibal Corpse
306,1998,Beck
294,1998,Semisonic
291,1998,Terminal Choice
290,1998,Diamanda Gal\u00e1s
290,1998,UB40
285,1998,Bon Jovi
266,1998,The Notwist
261,1998,Tricky
249,1998,Sunny Day Real Estate
246,1998,Boards of Canada
245,1998,The Smashing Pumpkins
241,1998,Pedro the Lion
237,1998,Katatonia
233,1998,Europe
232,1998,Talvin Singh
222,1998,Tones on Tail
221,1998,Golden Smog
217,1998,Bandabard\u00f2
217,1998,Dargaard
199,1998,Bola
197,1998,Saul Williams
195,1998,Habib Koit\u00e9
194,1998,Borknagar
191,1998,Shellac
187,1998,Archers of Loaf
187,1998,Blind Guardian
183,1998,16 Horsepower
180,1998,Sonic Youth
178,1998,Natalie Imbruglia
176,1998,Big Youth
175,1998,Mad Caddies
173,1998,Jerry Cantrell
172,1998,Morphine
171,1998,Mike Oldfield
170,1998,Republika
169,1998,Sepultura
167,1998,Alanis Morissette
161,1998,Goo Goo Dolls
159,1998,Children of Bodom
153,1998,Alceu Valen\u00e7a
150,1998,Labyrinth
147,1998,Meshuggah
146,1998,Pain of Salvation
145,1998,Tortoise
143,1998,The Haunted
142,1998,Black Box Recorder
139,1998,David Arkenstone
139,1998,Theatre of Tragedy
138,1998,Jack Jones
135,1998,Bran Van 3000
135,1998,Skinny Puppy
133,1998,Aerosmith
133,1998,Dirty Three
131,1998,Hagalaz' Runedance
127,1998,Primordial
121,1998,Stratovarius
117,1998,Moving Fusion
113,1998,Lhasa
111,1998,Cirrus
109,1998,Jeff Buckley
104,1998,Bruce Dickinson
104,1998,Sham 69
99,1998,L'Arc~en~Ciel
99,1998,Lara & Reyes
98,1998,Oliver Mtukudzi
96,1998,Autechre
96,1998,My Dying Bride
95,1998,The Velvet Underground
93,1998,Hooverphonic
88,1998,Nashville Pussy
87,1998,A Forest Mighty Black
85,1998,John Scofield
83,1998,Gorguts
82,1998,Meredith Monk
81,1998,Medi\u00e6val B\u00e6bes
79,1998,Eric Clapton
78,1998,Voodoo Glow Skulls
76,1998,G. Love & Special Sauce
75,1998,Paradise Lost
71,1998,Celtic Spirit
70,1998,Rokia Traor\u00e9
68,1998,Philip Glass
68,1998,Soulfly
66,1998,Sparklehorse
65,1998,Funker Vogt
65,1998,Suicide
64,1998,In Extremo
63,1998,Wolfgang Amadeus Mozart
62,1998,Skid Row
61,1998,Grace Jones
61,1998,Shakira
60,1998,Squarepusher
59,1998,Apoptygma Berzerk
59,1998,Slayer
58,1998,Herbert
58,1998,K's Choice
57,1998,Oasis
56,1998,Reel Big Fish
55,1998,Cradle of Filth
53,1998,MxPx
53,1998,Zebda
51,1998,Black Sabbath
48,1998,Lynyrd Skynyrd
45,1998,Joe Satriani
45,1998,Luke Vibert
44,1998,Fuel
43,1998,Zebrahead
42,1998,Orgy
40,1998,Dave Matthews Band
40,1998,Rush
40,1998,The Handsome Family
39,1998,The Clifford Gilberto Rhythm Combination
38,1998,Deicide
38,1998,Esthero
38,1998,Kent
38,1998,Korn
37,1998,Steve Harley & Cockney Rebel
36,1998,Sara Evans
35,1998,Lenny Kravitz
32,1998,Braid
32,1998,Kula Shaker
30,1998,88 Fingers Louie
30,1998,Snow Patrol
29,1998,Spice Girls
27,1998,Dropkick Murphys
26,1998,Fear Factory
24,1998,Barenaked Ladies
23,1998,Carpathian Forest
23,1998,Hum
23,1998,Scooter
22,1998,Missy Elliott
22,1998,Nile
21,1998,Blondie
21,1998,Rasputina
19,1998,John Fahey
19,1998,Pole
18,1998,M\u00e1ire Brennan
18,1998,Portishead
15,1998,Guns N' Roses
15,1998,Spiritualized
14,1998,Catatonia
13,1998,OOIOO
13,1998,Pitchshifter
13,1998,Ramones
12,1998,Mithotyn
10,1998,Clay Walker
9,1998,Better Than Ezra
9,1998,Blonde Redhead
9,1998,Ed Rush & Optical
8,1998,Gorgoroth
8,1998,The Kovenant
8,1998,The Sins of Thy Beloved
7,1998,Embrace
7,1998,Rae & Christian
7,1998,Roots Radics
7,1998,Saturnus
7,1998,Tristania
6,1998,M\u00e4go de Oz
6,1998,Orchestral Manoeuvres in the Dark
6,1998,The Bangles
4,1998,Nasum
4,1998,The Presidents of the United States of America
3,1998,Angra
3,1998,Bathory
3,1998,Boston
3,1998,Gang Starr
3,1998,Joachim Witt
3,1998,Plastikman
3,1998,Weather Report
2,1998,Cornelius
2,1998,Iced Earth
2,1998,Manic Street Preachers
2,1998,Napalm Death
2,1998,Scott Weiland
2,1998,Swingin' Utters
2,1998,William Ackerman
1,1998,Caesars
1,1998,Dark Funeral
1,1998,Elend
1,1998,G\u00e9rard Lenorman
1,1998,Painkiller
1,1998,U2
18859,1997,Days of the New
12928,1997,Thievery Corporation
12859,1997,Modest Mouse
11929,1997,Cake
11789,1997,Incubus
11093,1997,Bentley Rhythm Ace
10138,1997,Daft Punk
9317,1997,Metallica
9113,1997,Elliott Smith
8658,1997,Enya
8624,1997,B.B. King
8122,1997,Nine Inch Nails
8058,1997,Misfits
8025,1997,Savage Garden
7141,1997,Rammstein
6846,1997,NOFX
6545,1997,Dispatch
5842,1997,Aerosmith
5745,1997,Depeche Mode
5198,1997,Ben Folds Five
5092,1997,Cornershop
4869,1997,Radiohead
4834,1997,The Meters
4666,1997,Portishead
4602,1997,Live
4014,1997,En Vogue
3928,1997,The Mighty Mighty Bosstones
3830,1997,blink-182
3587,1997,Dimmu Borgir
3484,1997,The Crystal Method
3437,1997,Mogwai
3403,1997,Jimmy Soul
3292,1997,Yo La Tengo
3188,1997,Primus
3139,1997,311
3012,1997,Shania Twain
2963,1997,Faith No More
2949,1997,Cream
2938,1997,Nick Cave & The Bad Seeds
2920,1997,Symphony X
2892,1997,Travis
2755,1997,Queen
2614,1997,The Gathering
2513,1997,Blur
2405,1997,Susana Baca
2386,1997,Buena Vista Social Club
2318,1997,Sepultura
2284,1997,Mudvayne
2242,1997,Soundgarden
2240,1997,Foo Fighters
2174,1997,Clawfinger
2169,1997,Me First and the Gimme Gimmes
2071,1997,Squarepusher
2069,1997,Hanson
2044,1997,Sarah Brightman
2009,1997,Whiskeytown
1967,1997,Amon Tobin
1926,1997,C\u00e1ssia Eller
1915,1997,Grandaddy
1897,1997,The Hives
1876,1997,Dream Theater
1827,1997,Louise Attaque
1769,1997,James
1673,1997,Amon Amarth
1590,1997,Limp Bizkit
1578,1997,Everclear
1428,1997,Jimi Hendrix
1428,1997,Peter Tosh
1375,1997,Ocean Colour Scene
1344,1997,Veruca Salt
1308,1997,Insane Clown Posse
1286,1997,Koop
1284,1997,Pixies
1228,1997,Smash Mouth
1227,1997,Delerium
1135,1997,The Offspring
1128,1997,Green Day
1112,1997,The Aquabats
1077,1997,Ozzy Osbourne
1058,1997,Paris Combo
1024,1997,Bad Brains
1015,1997,Juno Reactor
1011,1997,Bj\u00f6rk
1007,1997,The Get Up Kids
979,1997,Fuel
973,1997,Ces\u00e1ria \u00c9vora
971,1997,The Slits
953,1997,Pink Martini
829,1997,IAM
816,1997,Bad Religion
804,1997,Silverchair
772,1997,MU330
765,1997,Nightwish
705,1997,Millencolin
695,1997,The Dandy Warhols
665,1997,David Bowie
661,1997,Ska-P
617,1997,Marcy Playground
603,1997,Junior Kimbrough
602,1997,Snot
601,1997,Ben Folds
600,1997,Eagle-Eye Cherry
597,1997,Judas Priest
591,1997,Cat Power
589,1997,Astral Projection
571,1997,Mad Caddies
552,1997,Molotov
541,1997,Photek
515,1997,Finley Quaye
507,1997,The Spinners
504,1997,\u5dba\u5ddd\u8cb4\u5b50
502,1997,Pavement
500,1997,Michael Franti & Spearhead
483,1997,Helmet
473,1997,Subway to Sally
449,1997,Windir
444,1997,Jonny Lang
441,1997,Vangelis
421,1997,Hallucinogen
410,1997,Stereolab
406,1997,Medwyn Goodall
405,1997,The Prodigy
401,1997,G. Love & Special Sauce
390,1997,Freddie Hubbard
382,1997,Rub\u00e9n Gonz\u00e1lez
370,1997,Electric Light Orchestra
363,1997,Aphex Twin
363,1997,Charlie Brown JR.
351,1997,Save Ferris
351,1997,Yanni
321,1997,Paradise Lost
318,1997,Deep Forest
313,1997,Dwarves
301,1997,Boston
290,1997,Fluke
283,1997,Dire Straits
281,1997,Stratovarius
262,1997,Galaxie 500
256,1997,Wolfsheim
255,1997,\u00b5-Ziq
247,1997,The Psychedelic Furs
242,1997,U2
241,1997,The Pietasters
224,1997,Choking Victim
222,1997,Guano Apes
220,1997,Emperor
210,1997,Lighthouse Family
207,1997,Seven Mary Three
185,1997,Our Lady Peace
181,1997,Jack Off Jill
177,1997,Overseer
165,1997,Aemen
158,1997,T.Love
154,1997,Melissa Ferrick
152,1997,The Skatalites
149,1997,Edguy
147,1997,Cinderella
144,1997,Suicidal Tendencies
140,1997,Pain of Salvation
139,1997,Switchblade Symphony
134,1997,Chicane
134,1997,Kreator
132,1997,The Herbaliser
130,1997,Hatebreed
128,1997,Spiritualized
124,1997,Banco De Gaia
124,1997,Recoil
120,1997,Smoke City
118,1997,Him
112,1997,Morrissey
110,1997,Beth Orton
109,1997,Swans
105,1997,The Promise Ring
104,1997,Teenage Fanclub
99,1997,Gravediggaz
98,1997,Clint Black
94,1997,2002
93,1997,L'\u00c2me Immortelle
91,1997,John Lennon
89,1997,The Vaughan Brothers
88,1997,Amorphis
88,1997,Andr\u00e9s Segovia
88,1997,Steel Pulse
88,1997,Strapping Young Lad
75,1997,Clan of Xymox
75,1997,Marilyn Manson
75,1997,Natalie Imbruglia
73,1997,Current 93
70,1997,J.J. Cale
69,1997,Kent
68,1997,Coalesce
65,1997,Sofa Surfers
64,1997,King Diamond
62,1997,Ant\u00f4nio Carlos Jobim
61,1997,Mustard Plug
59,1997,Roni Size
58,1997,Hi-Standard
57,1997,Marduk
56,1997,Deftones
54,1997,Bruce Dickinson
